target_id	length	eff_length	est_counts	tpm
ENSMUST00000234959.1|ENSMUSG00000117476.1|OTTMUSG00000072742.1|OTTMUST00000176046.1|Gm9416-201|Gm9416|313|processed_pseudogene|	313	120.827	0	0
ENSMUST00000234855.1|ENSMUSG00000117382.1|OTTMUSG00000072743.1|OTTMUST00000176047.1|Gm50005-201|Gm50005|459|processed_pseudogene|	459	258.918	0	0
ENSMUST00000234452.1|ENSMUSG00000117586.1|OTTMUSG00000072744.1|OTTMUST00000176048.1|Gm50006-201|Gm50006|453|processed_pseudogene|	453	253.042	0	0
ENSMUST00000234990.1|ENSMUSG00000055660.9|OTTMUSG00000072745.1|OTTMUST00000176049.1|Mettl4-203|Mettl4|6640|protein_coding|	6640	6438.65	293.735	2.13635
ENSMUST00000171284.2|ENSMUSG00000055660.9|OTTMUSG00000072745.1|OTTMUST00000176050.1|Mettl4-201|Mettl4|2560|protein_coding|	2560	2358.65	23.4858	0.466286
ENSMUST00000234593.1|ENSMUSG00000055660.9|OTTMUSG00000072745.1|OTTMUST00000176051.1|Mettl4-202|Mettl4|2224|retained_intron|	2224	2022.65	43.7789	1.01357
ENSMUST00000182402.7|ENSMUSG00000098090.8|OTTMUSG00000043086.2|OTTMUST00000113057.1|2700099C18Rik-202|2700099C18Rik|1275|processed_transcript|	1275	1073.65	0	0
ENSMUST00000182313.7|ENSMUSG00000098090.8|OTTMUSG00000043086.2|OTTMUST00000113058.1|2700099C18Rik-201|2700099C18Rik|799|processed_transcript|	799	597.654	0	0
ENSMUST00000182475.7|ENSMUSG00000098090.8|OTTMUSG00000043086.2|OTTMUST00000113059.1|2700099C18Rik-203|2700099C18Rik|969|processed_transcript|	969	767.654	2	0.122004
ENSMUST00000183133.2|ENSMUSG00000098090.8|OTTMUSG00000043086.2|OTTMUST00000113060.2|2700099C18Rik-204|2700099C18Rik|1344|transcribed_unprocessed_pseudogene|	1344	1142.65	0	0
ENSMUST00000182794.1|ENSMUSG00000098121.1|OTTMUSG00000043087.1|OTTMUST00000113061.1|Gm27038-201|Gm27038|175|processed_pseudogene|	175	18.142	0	0
ENSMUST00000234189.1|ENSMUSG00000066057.7|OTTMUSG00000043088.2|OTTMUST00000176052.1|Gm1976-203|Gm1976|1909|lncRNA|	1909	1707.65	0	0
ENSMUST00000182639.1|ENSMUSG00000066057.7|OTTMUSG00000043088.2|OTTMUST00000113062.1|Gm1976-202|Gm1976|1853|lncRNA|	1853	1651.65	9.00158	0.255218
ENSMUST00000084298.5|ENSMUSG00000066057.7|OTTMUSG00000043088.2|-|Gm1976-201|Gm1976|387|lncRNA|	387	189.079	0	0
ENSMUST00000234446.1|ENSMUSG00000066057.7|OTTMUSG00000043088.2|OTTMUST00000176053.1|Gm1976-204|Gm1976|1741|retained_intron|	1741	1539.65	10	0.30415
ENSMUST00000157966.1|ENSMUSG00000088591.1|-|-|Gm23964-201|Gm23964|107|rRNA|	107	33.1917	0	0
ENSMUST00000234672.1|ENSMUSG00000117642.1|OTTMUSG00000072746.1|OTTMUST00000176054.1|Amd-ps7-201|Amd-ps7|626|processed_pseudogene|	626	424.749	0	0
ENSMUST00000234275.1|ENSMUSG00000117653.1|OTTMUSG00000072747.1|OTTMUST00000176055.1|Gm50009-201|Gm50009|1312|TEC|	1312	1110.65	1	0.0421631
ENSMUST00000234240.1|ENSMUSG00000117499.1|OTTMUSG00000072748.1|OTTMUST00000176056.1|Gm50010-201|Gm50010|1323|TEC|	1323	1121.65	11.0004	0.459262
ENSMUST00000234178.1|ENSMUSG00000117582.1|OTTMUSG00000072749.1|OTTMUST00000176057.1|Gm19853-201|Gm19853|400|processed_pseudogene|	400	201.584	0	0
ENSMUST00000234071.1|ENSMUSG00000095193.2|OTTMUSG00000072750.1|OTTMUST00000176058.1|Gm20939-202|Gm20939|977|lncRNA|	977	775.654	0	0
ENSMUST00000234295.1|ENSMUSG00000095193.2|OTTMUSG00000072750.1|OTTMUST00000176059.1|Gm20939-203|Gm20939|3079|lncRNA|	3079	2877.65	31	0.504469
ENSMUST00000108007.4|ENSMUSG00000095193.2|OTTMUSG00000072750.1|-|Gm20939-201|Gm20939|1572|lncRNA|	1572	1370.65	0	0
ENSMUST00000083724.1|ENSMUSG00000065658.1|-|-|Gm23102-201|Gm23102|116|snRNA|	116	34.7267	0	0
ENSMUST00000234132.1|ENSMUSG00000117547.1|OTTMUSG00000072753.1|OTTMUST00000176063.1|Gm50072-201|Gm50072|252|processed_pseudogene|	252	70.045	0	0
ENSMUST00000176956.1|ENSMUSG00000093774.1|OTTMUSG00000039972.1|OTTMUST00000103821.1|Vmn1r-ps151-201|Vmn1r-ps151|982|unprocessed_pseudogene|	982	780.654	0	0
ENSMUST00000176452.1|ENSMUSG00000093444.1|OTTMUSG00000039973.1|OTTMUST00000103822.1|Vmn1r-ps152-201|Vmn1r-ps152|699|unprocessed_pseudogene|	699	497.675	0	0
ENSMUST00000234774.1|ENSMUSG00000117531.1|OTTMUSG00000072754.1|OTTMUST00000176064.1|Gm50073-201|Gm50073|230|processed_pseudogene|	230	53.5759	0	0
ENSMUST00000165255.2|ENSMUSG00000091539.2|OTTMUSG00000039974.2|OTTMUST00000103823.2|Vmn1r238-201|Vmn1r238|921|protein_coding|	921	719.654	0	0
ENSMUST00000234980.1|ENSMUSG00000117353.1|OTTMUSG00000072755.1|OTTMUST00000176065.1|Gm50074-201|Gm50074|274|processed_pseudogene|	274	87.5783	0	0
ENSMUST00000234747.1|ENSMUSG00000117464.1|OTTMUSG00000072756.1|OTTMUST00000176066.1|Gm50075-201|Gm50075|486|processed_pseudogene|	486	285.442	0	0
ENSMUST00000151311.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083193.1|Crem-230|Crem|2485|protein_coding|	2485	2283.65	4.87134	0.0998917
ENSMUST00000150235.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083129.1|Crem-228|Crem|2662|protein_coding|	2662	2460.65	0	0
ENSMUST00000122958.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083143.1|Crem-204|Crem|2254|protein_coding|	2254	2052.65	35.4336	0.80837
ENSMUST00000154135.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083132.1|Crem-233|Crem|2530|protein_coding|	2530	2328.65	48.66	0.978538
ENSMUST00000025069.10|ENSMUSG00000063889.16|OTTMUSG00000033204.5|-|Crem-201|Crem|2931|protein_coding|	2931	2729.65	0	0
ENSMUST00000165086.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|-|Crem-239|Crem|2778|protein_coding|	2778	2576.65	0	0
ENSMUST00000082141.11|ENSMUSG00000063889.16|OTTMUSG00000033204.5|-|Crem-203|Crem|2820|protein_coding|	2820	2618.65	0	0
ENSMUST00000140332.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083198.1|Crem-219|Crem|1015|protein_coding|	1015	813.654	22.2438	1.28021
ENSMUST00000140912.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083133.1|Crem-220|Crem|1458|processed_transcript|	1458	1256.65	0	0
ENSMUST00000154470.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083134.1|Crem-234|Crem|1996|protein_coding|	1996	1794.65	11.5044	0.300187
ENSMUST00000129435.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083194.1|Crem-209|Crem|1160|protein_coding|	1160	958.654	0	0
ENSMUST00000151084.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083196.3|Crem-229|Crem|957|protein_coding|	957	755.654	6.29027	0.389814
ENSMUST00000131899.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083130.1|Crem-213|Crem|1417|protein_coding|	1417	1215.65	0	0
ENSMUST00000130599.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083214.1|Crem-212|Crem|764|protein_coding|	764	562.654	0	0
ENSMUST00000124747.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083211.1|Crem-206|Crem|973|protein_coding|	973	771.654	40.2755	2.44416
ENSMUST00000049942.12|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083213.1|Crem-202|Crem|953|protein_coding|	953	751.654	29.5046	1.83816
ENSMUST00000127601.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083147.1|Crem-208|Crem|1024|protein_coding|	1024	822.654	0	0
ENSMUST00000147138.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083195.1|Crem-224|Crem|436|protein_coding|	436	236.383	4.18581	0.829228
ENSMUST00000156234.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083140.1|Crem-237|Crem|1436|protein_coding|	1436	1234.65	0	0
ENSMUST00000152900.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083131.1|Crem-232|Crem|1297|protein_coding|	1297	1095.65	0	0
ENSMUST00000130455.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083136.1|Crem-211|Crem|1408|protein_coding|	1408	1206.65	0	0
ENSMUST00000137568.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083137.1|Crem-217|Crem|1072|protein_coding|	1072	870.654	0	0
ENSMUST00000146265.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083138.1|Crem-223|Crem|822|protein_coding|	822	620.654	0	0
ENSMUST00000134027.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083135.2|Crem-215|Crem|1553|nonsense_mediated_decay|	1553	1351.65	2.33216	0.0807984
ENSMUST00000152108.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083216.2|Crem-231|Crem|654|protein_coding|	654	452.722	0	0
ENSMUST00000136961.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083217.1|Crem-216|Crem|807|protein_coding|	807	605.654	0	0
ENSMUST00000144496.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083201.1|Crem-222|Crem|978|protein_coding|	978	776.654	0	0
ENSMUST00000123672.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083215.1|Crem-205|Crem|654|protein_coding|	654	452.722	0.124462	0.0128741
ENSMUST00000139537.1|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083212.1|Crem-218|Crem|807|protein_coding|	807	605.654	72.1869	5.58142
ENSMUST00000148305.1|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083139.1|Crem-225|Crem|598|nonsense_mediated_decay|	598	396.807	0	0
ENSMUST00000154705.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083197.2|Crem-235|Crem|529|protein_coding|	529	328.043	26.2577	3.74832
ENSMUST00000126578.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083218.2|Crem-207|Crem|915|protein_coding|	915	713.654	0	0
ENSMUST00000154715.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083200.1|Crem-236|Crem|1167|protein_coding|	1167	965.654	0	0
ENSMUST00000149266.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083146.1|Crem-226|Crem|842|processed_transcript|	842	640.654	0	0
ENSMUST00000130047.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083145.1|Crem-210|Crem|953|retained_intron|	953	751.654	0	0
ENSMUST00000156929.1|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083144.1|Crem-238|Crem|290|processed_transcript|	290	100.998	0	0
ENSMUST00000149803.7|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083141.1|Crem-227|Crem|1422|protein_coding|	1422	1220.65	2.33147	0.0894433
ENSMUST00000142690.1|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083142.2|Crem-221|Crem|1256|protein_coding|	1256	1054.65	12.7981	0.568259
ENSMUST00000132334.1|ENSMUSG00000063889.16|OTTMUSG00000033204.5|OTTMUST00000083199.1|Crem-214|Crem|609|processed_transcript|	609	407.791	2	0.22967
ENSMUST00000181558.2|ENSMUSG00000097746.2|OTTMUSG00000072757.1|OTTMUST00000176067.1|Gm6225-201|Gm6225|1436|lncRNA|	1436	1234.65	1	0.0379285
ENSMUST00000234647.1|ENSMUSG00000097746.2|OTTMUSG00000072757.1|OTTMUST00000176068.1|Gm6225-202|Gm6225|6745|retained_intron|	6745	6543.65	9.07715	0.0649591
ENSMUST00000025073.11|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000087268.1|Cul2-201|Cul2|3727|protein_coding|	3727	3525.65	95.4977	1.26842
ENSMUST00000080089.10|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000087269.2|Cul2-202|Cul2|2799|nonsense_mediated_decay|	2799	2597.65	504.401	9.09296
ENSMUST00000234843.1|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000176070.1|Cul2-207|Cul2|993|nonsense_mediated_decay|	993	791.654	0	0
ENSMUST00000162301.7|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000087267.1|Cul2-205|Cul2|3828|protein_coding|	3828	3626.65	47.1085	0.608281
ENSMUST00000161317.1|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000087270.2|Cul2-204|Cul2|1909|protein_coding|	1909	1707.65	69.9931	1.9194
ENSMUST00000234414.1|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000176071.1|Cul2-206|Cul2|618|nonsense_mediated_decay|	618	416.774	0	0
ENSMUST00000159443.1|ENSMUSG00000024231.15|OTTMUSG00000034308.3|OTTMUST00000087272.1|Cul2-203|Cul2|397|retained_intron|	397	198.661	0	0
ENSMUST00000235096.1|ENSMUSG00000117370.1|OTTMUSG00000072759.1|OTTMUST00000176072.1|Gm6235-201|Gm6235|409|processed_pseudogene|	409	210.215	0	0
ENSMUST00000234592.1|ENSMUSG00000117389.1|OTTMUSG00000072760.1|OTTMUST00000176073.1|Gm50088-201|Gm50088|132|processed_pseudogene|	132	39.6453	0	0
ENSMUST00000179907.1|ENSMUSG00000096528.1|OTTMUSG00000072761.1|OTTMUST00000176074.1|G430049J08Rik-201|G430049J08Rik|2686|TEC|	2686	2484.65	5.87781	0.11078
ENSMUST00000234804.1|ENSMUSG00000117469.1|OTTMUSG00000072791.1|OTTMUST00000176140.1|Gm50089-201|Gm50089|452|processed_pseudogene|	452	252.067	0	0
ENSMUST00000025075.2|ENSMUSG00000024232.2|OTTMUSG00000072792.1|OTTMUST00000176141.1|Bambi-201|Bambi|5074|protein_coding|	5074	4872.65	73	0.701565
ENSMUST00000234359.1|ENSMUSG00000117454.1|OTTMUSG00000072793.1|OTTMUST00000176142.1|Gm50090-201|Gm50090|1363|processed_pseudogene|	1363	1161.65	0	0
ENSMUST00000234745.1|ENSMUSG00000117506.1|OTTMUSG00000072794.1|OTTMUST00000176143.1|Gm50091-201|Gm50091|1962|TEC|	1962	1760.65	0	0
ENSMUST00000157855.1|ENSMUSG00000088480.1|-|-|Gm23643-201|Gm23643|64|snRNA|	64	26.3714	0	0
ENSMUST00000234895.1|ENSMUSG00000117463.1|OTTMUSG00000072795.1|OTTMUST00000176144.1|Rpl7a-ps6-201|Rpl7a-ps6|812|processed_pseudogene|	812	610.654	0	0
ENSMUST00000122770.1|ENSMUSG00000084719.1|-|-|Gm24632-201|Gm24632|323|misc_RNA|	323	129.619	0	0
ENSMUST00000234528.1|ENSMUSG00000117395.1|OTTMUSG00000072796.1|OTTMUST00000176145.1|Gm7378-201|Gm7378|902|processed_pseudogene|	902	700.654	0	0
ENSMUST00000234182.1|ENSMUSG00000117565.1|OTTMUSG00000072797.1|OTTMUST00000176146.1|Gm6248-201|Gm6248|186|processed_pseudogene|	186	24.5935	0	0
ENSMUST00000025076.9|ENSMUSG00000024233.10|OTTMUSG00000028157.1|OTTMUST00000069750.1|Lyzl1-201|Lyzl1|846|protein_coding|	846	644.654	0	0
ENSMUST00000120837.1|ENSMUSG00000024233.10|OTTMUSG00000028157.1|OTTMUST00000069751.1|Lyzl1-202|Lyzl1|652|protein_coding|	652	450.722	0	0
ENSMUST00000097690.4|ENSMUSG00000073647.4|OTTMUSG00000072798.1|OTTMUST00000176147.1|Gm10557-201|Gm10557|619|processed_pseudogene|	619	417.774	15.1433	1.69742
ENSMUST00000234061.1|ENSMUSG00000117482.1|OTTMUSG00000072799.1|OTTMUST00000176148.1|Gm7400-201|Gm7400|1058|processed_pseudogene|	1058	856.654	0	0
ENSMUST00000025078.9|ENSMUSG00000024235.11|OTTMUSG00000037645.2|OTTMUST00000097151.2|Map3k8-201|Map3k8|2569|protein_coding|	2569	2367.65	53.396	1.05609
ENSMUST00000173930.7|ENSMUSG00000024235.11|OTTMUSG00000037645.2|OTTMUST00000097152.1|Map3k8-205|Map3k8|2236|nonsense_mediated_decay|	2236	2034.65	0	0
ENSMUST00000105472.2|ENSMUSG00000024235.11|OTTMUSG00000037645.2|OTTMUST00000097153.1|Map3k8-202|Map3k8|1626|processed_transcript|	1626	1424.65	5.60404	0.184206
ENSMUST00000173708.1|ENSMUSG00000024235.11|OTTMUSG00000037645.2|OTTMUST00000097154.1|Map3k8-204|Map3k8|652|retained_intron|	652	450.722	0	0
ENSMUST00000172805.1|ENSMUSG00000024235.11|OTTMUSG00000037645.2|OTTMUST00000097155.1|Map3k8-203|Map3k8|2048|retained_intron|	2048	1846.65	0	0
ENSMUST00000235048.1|ENSMUSG00000117401.1|OTTMUSG00000072800.1|OTTMUST00000176149.1|4833419F23Rik-202|4833419F23Rik|845|lncRNA|	845	643.654	0	0
ENSMUST00000234768.1|ENSMUSG00000117401.1|OTTMUSG00000072800.1|OTTMUST00000176150.1|4833419F23Rik-201|4833419F23Rik|259|lncRNA|	259	75.4904	0	0
ENSMUST00000234586.1|ENSMUSG00000117594.1|OTTMUSG00000072801.1|OTTMUST00000176151.1|Gm50096-201|Gm50096|496|lncRNA|	496	295.331	0	0
ENSMUST00000180970.2|ENSMUSG00000097641.2|OTTMUSG00000072802.1|OTTMUST00000176152.1|Gm26865-201|Gm26865|3289|lncRNA|	3289	3087.65	0	0
ENSMUST00000234186.1|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176153.1|Mtpap-202|Mtpap|2110|nonsense_mediated_decay|	2110	1908.65	129.645	3.18082
ENSMUST00000025077.6|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176154.1|Mtpap-201|Mtpap|2651|protein_coding|	2651	2449.65	211.772	4.04833
ENSMUST00000234422.1|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176155.1|Mtpap-203|Mtpap|2626|nonsense_mediated_decay|	2626	2424.65	27.7626	0.536193
ENSMUST00000235025.1|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176156.1|Mtpap-206|Mtpap|922|retained_intron|	922	720.654	25.82	1.6778
ENSMUST00000234614.1|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176157.1|Mtpap-204|Mtpap|3608|retained_intron|	3608	3406.65	0	0
ENSMUST00000234924.1|ENSMUSG00000024234.7|OTTMUSG00000072803.1|OTTMUST00000176158.1|Mtpap-205|Mtpap|1880|protein_coding|	1880	1678.65	0	0
ENSMUST00000234374.1|ENSMUSG00000117579.1|OTTMUSG00000072804.1|OTTMUST00000176159.1|Gm50023-201|Gm50023|384|lncRNA|	384	186.248	0	0
ENSMUST00000234230.1|ENSMUSG00000117640.1|OTTMUSG00000072805.1|OTTMUST00000176160.1|Gm7411-201|Gm7411|1033|processed_pseudogene|	1033	831.654	0	0
ENSMUST00000234706.1|ENSMUSG00000117521.1|OTTMUSG00000072807.1|OTTMUST00000176162.1|Gm50024-201|Gm50024|1696|lncRNA|	1696	1494.65	0	0
ENSMUST00000234494.1|ENSMUSG00000033960.6|OTTMUSG00000072808.1|OTTMUST00000176163.1|Jcad-203|Jcad|1007|retained_intron|	1007	805.654	0	0
ENSMUST00000037029.6|ENSMUSG00000033960.6|OTTMUSG00000072808.1|OTTMUST00000176164.1|Jcad-201|Jcad|6782|protein_coding|	6782	6580.65	319.044	2.27035
ENSMUST00000234153.1|ENSMUSG00000033960.6|OTTMUSG00000072808.1|OTTMUST00000176165.1|Jcad-202|Jcad|4575|protein_coding|	4575	4373.65	55.9561	0.59912
ENSMUST00000234879.1|ENSMUSG00000117585.1|OTTMUSG00000072809.1|OTTMUST00000176166.1|Gm5047-201|Gm5047|801|processed_pseudogene|	801	599.654	0	0
ENSMUST00000180904.1|ENSMUSG00000097043.1|OTTMUSG00000072810.1|OTTMUST00000176167.1|Gm10556-201|Gm10556|3906|lncRNA|	3906	3704.65	0	0
ENSMUST00000126977.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082891.2|Svil-203|Svil|7907|protein_coding|	7907	7705.65	113.448	0.689441
ENSMUST00000131210.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082894.1|Svil-206|Svil|1560|retained_intron|	1560	1358.65	9.78899	0.337396
ENSMUST00000138258.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082893.1|Svil-208|Svil|1430|retained_intron|	1430	1228.65	5.31022	0.202392
ENSMUST00000143254.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082900.2|Svil-211|Svil|6594|protein_coding|	6594	6392.65	1200	8.79046
ENSMUST00000153016.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082897.2|Svil-214|Svil|497|protein_coding|	497	296.325	9.76024	1.54242
ENSMUST00000140448.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082898.2|Svil-210|Svil|7423|protein_coding|	7423	7221.65	68.9786	0.44729
ENSMUST00000148564.1|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082899.2|Svil-213|Svil|1218|processed_transcript|	1218	1016.65	0	0
ENSMUST00000210707.1|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000149865.1|Svil-215|Svil|7633|protein_coding|	7633	7431.65	0	0
ENSMUST00000127297.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000086151.1|Svil-204|Svil|6243|protein_coding|	6243	6041.65	0	0
ENSMUST00000131609.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082895.1|Svil-207|Svil|6420|nonsense_mediated_decay|	6420	6218.65	0	0
ENSMUST00000025079.15|ENSMUSG00000024236.18|OTTMUSG00000033148.5|-|Svil-201|Svil|7433|protein_coding|	7433	7231.65	0	0
ENSMUST00000125512.7|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000086150.1|Svil-202|Svil|4060|nonsense_mediated_decay|	4060	3858.65	43.7125	0.530494
ENSMUST00000139761.1|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082901.1|Svil-209|Svil|523|retained_intron|	523	322.083	0	0
ENSMUST00000146723.1|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082902.2|Svil-212|Svil|507|protein_coding|	507	306.197	0	0
ENSMUST00000129543.1|ENSMUSG00000024236.18|OTTMUSG00000033148.5|OTTMUST00000082896.1|Svil-205|Svil|1732|retained_intron|	1732	1530.65	0	0
ENSMUST00000180850.2|ENSMUSG00000097888.2|OTTMUSG00000072811.1|OTTMUST00000176168.1|Gm26682-201|Gm26682|1770|lncRNA|	1770	1568.65	3.09203	0.0923054
ENSMUST00000063989.6|ENSMUSG00000050945.8|OTTMUSG00000072820.1|OTTMUST00000176187.1|Zfp438-201|Zfp438|3211|protein_coding|	3211	3009.65	63	0.980246
ENSMUST00000234241.1|ENSMUSG00000050945.8|OTTMUSG00000072820.1|OTTMUST00000176188.1|Zfp438-202|Zfp438|3112|protein_coding|	3112	2910.65	2.38248e-08	3.8331e-10
ENSMUST00000234411.1|ENSMUSG00000050945.8|OTTMUSG00000072820.1|OTTMUST00000176189.1|Zfp438-203|Zfp438|953|retained_intron|	953	751.654	0	0
ENSMUST00000234056.1|ENSMUSG00000117520.1|OTTMUSG00000072822.1|OTTMUST00000176191.1|Gm50064-201|Gm50064|2483|lncRNA|	2483	2281.65	0	0
ENSMUST00000234572.1|ENSMUSG00000117617.1|OTTMUSG00000072823.1|OTTMUST00000176192.1|Gm50065-201|Gm50065|317|lncRNA|	317	124.306	0	0
ENSMUST00000161921.7|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000076527.5|Gm10125-205|Gm10125|1463|lncRNA|	1463	1261.65	2	0.0742336
ENSMUST00000177190.2|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000112156.1|Gm10125-206|Gm10125|2695|retained_intron|	2695	2493.65	0	0
ENSMUST00000178464.7|ENSMUSG00000063087.15|OTTMUSG00000030926.7|-|Gm10125-207|Gm10125|611|lncRNA|	611	409.791	0	0
ENSMUST00000160925.7|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000076607.1|Gm10125-202|Gm10125|252|lncRNA|	252	70.045	0	0
ENSMUST00000074702.9|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000076528.4|Gm10125-201|Gm10125|2286|lncRNA|	2286	2084.65	4.18	0.0938972
ENSMUST00000161096.8|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000076605.2|Gm10125-203|Gm10125|3493|lncRNA|	3493	3291.65	4.47957	0.0637284
ENSMUST00000234537.1|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000176194.1|Gm10125-208|Gm10125|1130|lncRNA|	1130	928.654	0	0
ENSMUST00000161383.2|ENSMUSG00000063087.15|OTTMUSG00000030926.7|OTTMUST00000076606.1|Gm10125-204|Gm10125|664|lncRNA|	664	462.704	3	0.303619
ENSMUST00000181714.1|ENSMUSG00000097926.1|OTTMUSG00000042542.1|OTTMUST00000112157.1|Gm26575-201|Gm26575|2232|lncRNA|	2232	2030.65	5	0.115304
ENSMUST00000192074.1|ENSMUSG00000103138.1|OTTMUSG00000042543.1|OTTMUST00000112158.1|Gm2238-201|Gm2238|3669|TEC|	3669	3467.65	1	0.0135044
ENSMUST00000224200.2|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000166047.2|Zeb1-212|Zeb1|266|nonsense_mediated_decay|	266	81.1103	2	1.15469
ENSMUST00000025081.12|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000076518.3|Zeb1-201|Zeb1|5801|protein_coding|	5801	5599.65	428.377	3.58242
ENSMUST00000160522.1|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000076526.1|Zeb1-204|Zeb1|1938|retained_intron|	1938	1736.65	0	0
ENSMUST00000159390.7|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000076608.2|Zeb1-202|Zeb1|900|protein_coding|	900	698.654	2.58609	0.173338
ENSMUST00000175925.7|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000106473.2|Zeb1-209|Zeb1|1485|nonsense_mediated_decay|	1485	1283.65	0	0
ENSMUST00000161295.7|ENSMUSG00000024238.15|OTTMUSG00000030924.8|OTTMUST00000076524.3|Zeb1-206|Zeb1|1215|nonsense_mediated_decay|	1215	1013.65	20.1056	0.928834
